time,action,inst_id,side,price,size,ord_id,sl_price,tp_price,pnl_pct,vol_ratio,rsi,atr,status
2026-04-06 12:45:08,"📰 情绪反转平空 (score=67>65, 2维确认, PnL=-0.05%)",ETH-USDT-SWAP,close_short,2131.31,1,3454372071531307008,0,0,-0.05,0.00,0.0,0.000000,success
2026-04-06 13:04:19,📉 加权做空 @2129.33 (分=60 情绪53/ADX42/ML12),ETH-USDT-SWAP,sell,2129.33,1,3454410638492131328,2171.9166,2044.1568,0.00,0.00,0.0,0.000000,success
2026-04-06 13:40:21,"📰 情绪反转平空 (score=67>65, 2维确认, PnL=-0.02%)",ETH-USDT-SWAP,close_short,2129.83,1,3454483230016102400,0,0,-0.02,0.00,0.0,0.000000,success
2026-04-06 13:48:45,📉 加权做空 @2128.79 (分=62 情绪52/ADX42/ML9),ETH-USDT-SWAP,sell,2128.79,1,3454500107090092032,2171.3658,2043.6384,0.00,0.00,0.0,0.000000,success
2026-04-06 16:38:12,"📰 情绪反转平空 (score=71>70, 2维确认, PnL=-0.57%)",ETH-USDT-SWAP,close_short,2140.87,1,3454841305466101760,0,0,-0.56,0.00,0.0,0.000000,success
2026-04-06 17:03:55,📉 加权做空 @2138.62 (分=63 情绪46/ADX45/ML11),ETH-USDT-SWAP,sell,2138.62,1,3454893027978862592,2181.3924,2053.0752,0.00,0.00,0.0,0.000000,success
2026-04-06 18:10:13,"📰 情绪反转平空 (score=70>70, 3维确认, PnL=-0.71%)",ETH-USDT-SWAP,close_short,2153.75,1,3455026568779751424,0,0,-0.71,0.00,0.0,0.000000,success
2026-04-06 18:26:25,📈 加权做多 @2152.21 (分=63 情绪50/ADX47/ML15),ETH-USDT-SWAP,buy,2152.21,1,3455059123625222144,2109.1658,2238.2984,0.00,0.00,0.0,0.000000,success
2026-04-07 06:59:53,🚨 交所止损 @2109.10,ETH-USDT-SWAP,sell,2109.1,1,3455426045338607616,2109.17,0,0.00,0.00,0.0,0.000000,algo_triggered
2026-04-07 10:24:27,📈 加权做多 @2103.90 (分=69 情绪63/ADX28/ML60),ETH-USDT-SWAP,buy,2103.9,1,3456987915725791233,2061.822,2230.134,0.00,0.00,0.0,0.000000,success
2026-04-07 18:15:27,📈 移动止盈 (峰值=+1.09% 当前=+0.65% 回撤=41%),ETH-USDT-SWAP,close_long,2117.51,1,3457936185583165442,0,0,0.65,0.00,0.0,0.000000,success
2026-04-07 18:54:09,📈 加权做多 @2090.29 (分=54 情绪48/ADX25/ML43),ETH-USDT-SWAP,buy,2090.29,1,3458014092867362816,2048.4842,2173.9016,0.00,0.00,0.0,0.000000,success
2026-04-07 18:54:41,📈 加权做多 @2090.29 (分=54 情绪48/ADX25/ML43),ETH-USDT-SWAP,buy,2090.29,1,3458015204827684868,2048.4842,2173.9016,0.00,0.00,0.0,0.000000,success
2026-04-08 04:26:33,📈 移动止盈 (峰值=+1.57% 当前=+0.99% 回撤=37%),ETH-USDT-SWAP,close_long,2112.01,1,3459166535437213696,0,0,0.99,0.00,0.0,0.000000,success
2026-04-08 07:40:59,📉 加权做空 @2245.82 (分=56 情绪45/ADX25/ML8),ETH-USDT-SWAP,sell,2245.82,1,3459557930203308034,2290.7364,2155.9872,0.00,0.00,0.0,0.000000,success
2026-04-08 16:17:15,"📰 情绪反转平空 (score=70>70, 2维确认, PnL=-0.31%)",ETH-USDT-SWAP,close_short,2252.88,1,3460597237294784512,0,0,-0.31,0.00,0.0,0.000000,success
2026-04-08 16:17:54,"📰 情绪反转平空 (score=70>70, 2维确认, PnL=-0.31%)",ETH-USDT-SWAP,close_short,2252.88,1,3460598532630077440,0,0,-0.31,0.00,0.0,0.000000,success
2026-04-08 18:12:56,📉 加权做空 @2247.79 (分=57 情绪50/ADX51/ML20),ETH-USDT-SWAP,sell,2247.79,1,,2292.7458,2157.8784,0.00,0.00,0.0,0.000000,failed
2026-04-08 20:37:25,"📰 情绪反转平空 (score=70>70, 2维确认, PnL=-0.22%)",ETH-USDT-SWAP,close_short,2252.63,1,,0,0,0.00,0.00,0.0,0.000000,failed
